SDDS1
! Define colums:
&column name=x, type=double, units=m, description=NULL, &end
&column name=xp, type=double, units=NULL, description=NULL, &end
&column name=y, type=double, units=m, description=NULL, &end
&column name=yp, type=double, units=NULL, description=NULL, &end
&column name=ds, type=double, units=m, description=NULL, &end
&column name=dp/p, type=double, units=NULL, description=NULL, &end
!Declare ASCII data and end the header
&data mode=ascii, &end
10000
+2.9630056879e-03 -1.1872478087e-04 +2.9499223154e-03 -1.1804013602e-04 +1.1877393744e+01 -6.1439675222e-04
-4.9730315008e-03 -1.6953612144e-04 +5.3492497591e-03 +7.1779314007e-05 -7.4136578771e+00 +3.8013977426e-06
-4.9809068252e-03 -2.0604215961e-06 -1.3594732918e-03 +5.0165744606e-05 -3.3446787810e+01 +8.7936778690e-05
-9.0548271212e-04 -1.8629066856e-04 +1.0934270259e-04 -4.5909616815e-05 -8.1155944368e+00 +4.4653158974e-04
+1.9957219274e-04 +7.2302751815e-05 +1.9843779722e-03 -1.2133358227e-04 +4.3400522990e+00 +3.6215015986e-04
-2.7048609820e-03 -1.4674476008e-04 +9.8790972357e-05 +1.5255944086e-04 +2.5567431323e+00 +1.7874558698e-05
+4.1245130322e-03 -1.4231333639e-04 +1.5092383502e-03 -9.2730427834e-05 +1.6624692054e+01 -1.1861163320e-04
-2.3230997246e-04 +1.8973069274e-04 +3.1887578802e-03 -9.7855692165e-05 +3.2571410486e+01 +7.4158143733e-04
-2.6665349527e-03 -1.0162742444e-04 -2.6174399228e-03 -1.7511096778e-04 +1.6646612032e+01 -3.4564548713e-04
-1.8916433625e-04 -4.4719997612e-05 -1.1030665596e-03 -1.4408719314e-04 +1.8200844436e+01 -1.7033264366e-04
+3.3019037601e-03 +1.2348201098e-04 +1.9576350553e-03 +8.9533083266e-05 +2.6921169418e+00 +9.1078633715e-05
-2.8106094670e-03 -4.7474142527e-05 -4.3939766894e-04 +2.0192805772e-05 +1.4128237898e+01 -3.6480760462e-04
-9.9170871176e-04 +7.6619727334e-05 -8.5797464076e-04 -5.8749025523e-05 -3.3154850274e+01 +9.2815161857e-05
+2.7442366853e-03 -3.6083589064e-04 -1.9039693357e-03 -6.5569741530e-05 -1.7294248656e+01 -1.0937719316e-04
+4.0041450887e-03 -2.6381141447e-04 -2.0542353772e-03 +2.1391758834e-04 -1.0635628260e+01 -2.9875351885e-04
-3.7159355007e-03 +2.3149087769e-04 +3.9049231956e-03 -2.2254418092e-04 -4.4833256785e+00 +4.3024934650e-04
+1.0384556573e-03 +2.4875283819e-04 -2.7528640884e-03 -1.4434317075e-04 +6.0670768902e+00 -4.9189737599e-05
+5.4361289901e-03 -7.6340161451e-05 -3.5119148802e-03 -4.0482159767e-04 +8.4644451574e+00 -5.9245907273e-04
+3.6484071953e-03 -6.0952555649e-05 +2.6684755976e-03 -6.7061975060e-05 +1.3232408409e+01 +7.9627303979e-05
-2.3465432081e-03 +3.0080957858e-04 -1.8920718210e-03 -4.9330415200e-05 +7.8624650055e+00 +2.3754945949e-04
+3.0762885085e-03 +9.9748828523e-05 -4.2750725467e-03 -1.9780112040e-04 +1.5655465680e+01 +8.9876859998e-05
+1.3651728158e-03 +2.7389421717e-04 -1.1695177586e-03 +8.1838406512e-05 +2.3927082147e+01 -1.3284192998e-04
+4.0410025330e-03 -1.3947273239e-04 +2.4454454761e-03 +2.5335601268e-04 +9.9392846481e+00 -1.5050158608e-04
-3.3826594678e-03 -8.2412240288e-05 -4.4586298529e-03 -1.1120122663e-04 -1.0920714174e+01 -6.8419241023e-04
-3.3175268070e-03 -4.7594482801e-05 +3.8383020233e-03 -1.3925564651e-04 +1.8708999778e+00 +3.4840462267e-04
+5.5629533886e-03 -8.9777032101e-07 -4.1231828792e-03 +1.1308568432e-04 +7.3963373950e+00 +4.2428677677e-04
+1.7810407625e-03 +1.0486428549e-04 +3.4656752869e-03 -1.1977271293e-04 +3.5865857416e+01 -2.3562548676e-04
-1.6809304856e-03 +2.1483884748e-04 -2.7861215443e-03 -6.5166353278e-05 +5.1237726149e+00 -5.5211145519e-05
+4.8831006692e-03 -5.2299384936e-05 +2.1371714339e-03 -1.7555642589e-04 -1.2984909367e+01 -1.2061919329e-04
-2.2401923204e-03 -1.3148516861e-04 +3.3663335062e-03 +8.7507083522e-06 +2.1610859088e+00 +2.0934998249e-04
-3.5876468970e-03 -2.9635479453e-04 +2.1673540376e-03 +1.2924917969e-04 -4.0863269811e+00 -3.5573683559e-04
+3.6989211261e-03 +2.1284076998e-04 +2.5553109904e-03 +2.4384363065e-04 +1.2445925003e+01 -3.2764196064e-05
-3.1933787040e-03 +2.1656170300e-04 -1.9533362743e-03 +8.9664009091e-06 -1.8178308988e+01 -2.7328770094e-04
+1.7134378633e-03 -1.4642472485e-04 -6.3817320752e-03 +3.7418324865e-05 +8.4613240439e+00 -1.7208010160e-04
+1.9340674521e-03 +1.2766760326e-04 +5.8244184730e-03 -2.9386630677e-04 -3.1250620276e+01 -3.5009668600e-04
-3.0831140623e-03 -6.7568286360e-05 -7.6630853650e-04 -1.5553394671e-04 -4.8236810990e+00 -3.0433146827e-04
-6.0136291336e-04 +6.2095978253e-05 +9.3538785523e-04 +4.5337604078e-05 +3.3726383073e+01 +1.2625108338e-04
+1.3067132769e-03 +2.2813697171e-05 -1.2166964276e-03 -5.9414639069e-05 -1.1036750379e+00 +1.1331014533e-04
+9.7128145502e-04 +2.0689833219e-04 +2.8192924880e-03 -4.8469533758e-06 +1.2556780041e+01 -2.2997991416e-05
+3.3515815256e-03 -4.5992982058e-05 +3.1528503548e-03 -1.0597689666e-04 -1.0239295507e+01 -1.3407109762e-04
-1.6836045198e-03 -1.2912149983e-04 +3.4826925811e-03 +2.0220489225e-05 +1.4984415478e+01 +3.7115614803e-04
-1.2620512269e-03 -3.5188499896e-05 -6.5415984422e-04 -2.3078885260e-04 +3.3399601630e+00 -7.2928114111e-04
-2.2625348143e-04 -4.5505507303e-05 -1.1386791798e-03 +2.7065976473e-04 +4.4255149750e+00 -3.8230104629e-04
+1.3806937773e-03 -1.0605440141e-04 -1.8946675547e-03 +1.6345408583e-04 +4.3785487909e+01 +4.4819818907e-04
+2.1270732817e-03 -5.4595542162e-07 +2.9943667094e-03 -1.8974328388e-05 +2.1535341422e+01 -2.5619241238e-06
+2.3329897347e-03 +1.3623475659e-04 -9.2594260182e-04 +7.3133723323e-05 -2.8459634552e+01 +3.5853248810e-04
+3.1378898265e-03 -1.9836049369e-04 +1.1193276754e-03 +1.3547775980e-04 +2.5881187240e+00 -1.1592714783e-04
-1.0433755219e-03 -2.9023862011e-05 -6.0208889889e-03 +1.2011387241e-05 -2.1633328392e+01 +2.8775097229e-04
-3.1487782686e-03 -1.8152631195e-04 -4.3363952653e-04 -5.8537018005e-05 +1.6874822069e+00 -1.2113859119e-04
+3.5538880694e-03 +3.3325821399e-05 -1.1550745393e-03 -1.9349447347e-06 +3.4195858712e+00 -1.3527713385e-04
-2.3540381348e-03 +1.2536317949e-04 +3.9745840396e-03 -6.7934744651e-05 +4.8615825347e+01 -2.1702162235e-04
+2.1927379989e-03 -1.5047129530e-05 -1.4227553567e-03 -1.4370371512e-04 -1.4053432563e+00 -3.1663567039e-04
-1.1278095479e-03 -2.7836813184e-05 -3.4757987748e-03 +2.6727604311e-06 +6.4436767780e+00 +7.0394632171e-05
+6.9715506663e-04 -5.3656739833e-05 +1.7190912902e-04 -1.0806601205e-06 -2.1411978068e+01 -2.0825760768e-04
-6.2133631414e-04 +3.1538873872e-04 +1.4213323171e-03 -1.6837674100e-04 +5.8847513626e+01 -3.1800295327e-04
-2.7278255630e-04 -2.6345129594e-04 +1.7752334017e-03 -2.7610827792e-04 +1.3806587157e+01 +4.0781455826e-04
-1.1590598712e-03 +2.7954892836e-04 +1.8968786018e-03 +7.3661886056e-05 +9.6507823953e+00 -3.0138624788e-04
+1.8302958575e-03 +5.1982760607e-06 -2.9964204979e-04 -2.2419269322e-04 +1.0189117301e+01 +1.1590110006e-04
-1.8880912083e-03 +1.1999022962e-04 -1.6002431035e-03 +1.0003885263e-04 -1.5367148511e+01 +4.1271846234e-04
-2.5835146818e-03 +1.9099829162e-04 -1.9988649369e-03 -3.8297166819e-04 +7.2567871126e+00 +2.1370686036e-04
-2.1806607626e-03 +2.8571379453e-04 -2.5408028938e-03 -2.1379839328e-04 +1.1141825959e+01 -3.0339868214e-04
-2.1955092131e-03 -8.8790635410e-06 -3.5263314801e-03 -8.1761847900e-05 -1.2920390147e+01 -7.5133971133e-04
+1.2012995166e-03 -1.2659331824e-04 +9.3529331519e-04 +2.4304624987e-04 -2.2779751059e+01 +2.6074856802e-04
-3.7550470162e-03 +6.5532336250e-05 +2.6667337906e-03 +3.1397091167e-04 -1.8503273728e+00 +4.6716122470e-04
+1.1843877916e-03 +2.0343725751e-04 -2.6437206578e-03 +1.3690879429e-04 +1.2011242053e+01 +6.2837295866e-04
-2.6938864516e-03 +2.5075554133e-04 -1.9071066599e-03 -1.0763981532e-04 +6.4829735530e-01 -5.0746082269e-04
-7.8984061203e-04 -1.5791407283e-04 +4.4826185077e-03 -4.5731533796e-05 -3.6751510543e+01 +1.5837183914e-04
