SDDS1
! Define colums:
&column name=x, type=double, units=m, description=NULL, &end
&column name=xp, type=double, units=NULL, description=NULL, &end
&column name=y, type=double, units=m, description=NULL, &end
&column name=yp, type=double, units=NULL, description=NULL, &end
&column name=ds, type=double, units=m, description=NULL, &end
&column name=dp/p, type=double, units=NULL, description=NULL, &end
!Declare ASCII data and end the header
&data mode=ascii, &end
10000
+7.2672370105e-04 -1.0990220924e-04 +9.4951217348e-04 -2.9677773195e-04 +1.4415736825e+02 -4.9730611718e-01
-1.2182875115e-04 +1.0633254023e-04 +1.1563547786e-03 +5.2346837481e-05 +3.8830558794e+02 +1.5558918130e-01
-2.2396610707e-03 -4.5259159254e-05 +1.4930021221e-04 -1.4799156023e-05 +5.3219823202e+02 -3.5318230202e-01
+2.9028749829e-03 +1.8264684476e-04 -1.9301647602e-03 -1.5203807828e-04 -1.7637042352e+02 -2.2628240700e-01
+6.0058467828e-04 +4.8323063900e-05 -2.8599769454e-03 -1.0672478543e-04 -1.2759600493e+03 +2.6203539236e-02
-1.8600433857e-03 +8.1124124115e-05 +4.1898005532e-04 +2.0931017998e-04 +3.6366579580e+02 +9.0377305404e-03
-1.5763726163e-03 +5.7840959258e-05 +2.5650763489e-04 +8.7036941810e-05 +4.3260970217e+01 -3.7070772082e-01
+2.3826652575e-03 +1.4163409989e-05 -2.5651356848e-05 +1.1615784313e-04 +3.4286010763e+02 -1.9629350665e-01
-4.0020614184e-04 -3.0883922786e-05 -6.7183862579e-04 -1.1608199259e-04 +3.1541672787e+02 -1.5467920878e-01
-1.8127464322e-03 +8.9412681542e-05 -3.8324509224e-03 +1.8362369597e-04 -1.9253858354e+02 +1.1294372367e-04
-9.2046821566e-04 +6.3592383120e-05 -2.3033702553e-03 +1.0442247545e-04 -4.6797819480e+02 +1.1254050560e-01
-1.0197362122e-03 -1.1246885593e-04 -1.0385468036e-04 -9.6722502368e-05 +1.6613340984e+02 +1.0912802612e-01
+5.7955036189e-05 +1.1107556901e-04 -3.5784924651e-04 +1.0622604944e-04 +3.7475778963e+02 +7.6240777075e-02
-4.6936692235e-04 -6.9197767306e-05 +1.0060065477e-03 +1.5114430964e-04 -4.1673684472e+02 -3.1903987565e-01
+4.8220993893e-04 -1.3866359854e-06 +4.3012506219e-04 -1.0376435482e-04 +3.1112106397e+02 +2.4123818843e-01
+2.7183050821e-04 +3.7559752497e-05 +5.4803665377e-04 -1.2611210325e-04 -3.0850055024e+02 +2.2854798395e-01
+2.6514923002e-04 +1.9206075542e-04 -2.6679799331e-04 +4.3216385925e-06 -7.8488520256e+01 -7.0329837265e-02
-8.9982430314e-04 +2.3187626629e-05 -2.2330264497e-03 +8.2969549980e-05 -6.6339512351e+02 +5.9467693941e-02
-8.4657787032e-04 +2.1974185615e-05 +1.3177543929e-03 +7.3239405763e-05 -5.3517629596e+02 -6.4814482332e-03
+1.2889929319e-03 +1.7649743714e-05 +1.7480678043e-03 -6.6486938372e-05 -9.8645768796e+01 -1.1459307734e-01
+2.5008730585e-03 -1.2867759848e-04 +1.4145746812e-03 +4.3394995784e-05 +5.5094651094e+02 -2.1294703391e-01
+7.1532821830e-04 -3.4223760356e-05 +2.3570403488e-03 +4.9489606864e-05 -2.2711230119e+02 -4.0468401208e-02
+1.9588803050e-03 +2.2582421190e-04 +2.9873541614e-03 +1.5473455175e-05 +6.4942279854e+02 +2.8688590444e-02
+2.5787038604e-04 -1.7491015958e-04 -5.7317835284e-04 -1.5430351227e-05 +3.5516511464e+02 +2.5384632541e-01
-5.7695674462e-04 -9.3805501714e-05 -2.8753672206e-03 -3.4902258641e-05 -3.4738649531e+02 +3.2374727924e-01
+3.9356712038e-03 -2.5765819980e-05 -1.1216867681e-03 +9.5785686744e-05 +2.0377342114e+02 -1.1803528932e-01
-1.0858198815e-03 -8.3308145940e-05 -2.7306700917e-04 +1.0753900644e-04 -6.7280901927e+02 +2.5178369883e-01
+2.5489782962e-03 +3.6064834239e-05 -1.0847158413e-03 +7.5561192208e-05 -1.5695674679e+03 -5.4451997535e-02
+3.0750972463e-03 +7.8623649747e-05 -1.2201628786e-04 +2.2294058169e-04 -4.4148441731e+02 +2.1599586525e-01
+4.1299696093e-04 +2.7123916057e-05 +4.6616899836e-04 +7.4596783956e-06 -2.8158222139e+01 -4.0580533466e-02
-1.0442668919e-03 +1.8176574764e-05 -4.0666130521e-04 +1.0480467343e-04 +1.7381234691e+02 -2.8894293330e-02
-6.6755897458e-04 +5.5356280211e-05 -1.1054799677e-03 +2.4877611287e-04 -6.8372472411e+01 -4.1820514656e-01
-2.6295662710e-03 +1.0710808836e-04 +5.2373690893e-04 +1.3925817229e-04 +1.2836430083e+03 -3.7540970737e-01
-1.7762549777e-03 -2.1743788460e-05 -1.1443768324e-03 -7.1722636629e-05 -2.6502084669e+02 -3.0740572333e-01
-7.8728927266e-04 -6.6169353040e-05 -5.9514232102e-03 -1.1318534177e-05 -4.3145940329e+02 -8.7169253161e-02
+2.2643107334e-03 -6.9954904423e-05 -7.6980994113e-04 +1.4655948385e-04 +2.9865392021e+02 -4.4018316618e-01
-5.0240599933e-03 +1.2893398889e-04 -1.8329754246e-04 -3.4304822264e-04 +6.4710135378e+02 +2.6720606550e-01
+1.0784656678e-03 +1.5804101828e-04 +1.6947223229e-03 +1.0350705860e-04 +9.3866673709e+00 +2.9961493380e-01
+1.8066249230e-04 -2.2664188821e-06 -1.7308146846e-03 +6.3647851612e-05 +1.2091848899e+02 -3.1970586439e-01
+1.4195530459e-03 +2.1896759177e-05 -3.7183598416e-03 -7.6133063398e-05 -6.7554957351e+02 +2.6597880910e-02
+1.3276975223e-03 -7.7071242116e-05 -7.6054392149e-04 -4.9654674017e-05 -7.1142632252e+01 -1.5782287430e-01
+1.7788358778e-04 +2.8907187634e-05 +1.3703915758e-04 +5.9706537639e-05 -3.5448747650e+02 +1.5444625968e-02
+3.7705026232e-04 -4.2599410962e-05 -2.3912476921e-04 +2.1359561901e-05 +9.4950554620e+02 -2.7010404844e-01
-2.3669062515e-03 -7.3567081901e-05 +1.8730523856e-03 +2.9846293148e-05 -6.4113293690e+01 +3.9847561466e-01
-2.0706736582e-04 +6.1118243564e-05 +2.1604012151e-03 +1.4750286791e-04 +1.6951879249e+01 -1.2113067574e-01
+2.5939178585e-03 +5.9900842303e-05 -2.4002140520e-03 -8.0629845226e-05 -3.9875463431e+02 -1.1895348176e-01
-2.3076108531e-04 +1.1236262306e-04 +1.9732153893e-03 +1.9297774380e-05 +3.9371886239e+02 +1.5315362005e-01
+1.0348396842e-04 +5.2572108194e-05 -4.6669400214e-04 -2.6864798104e-05 -7.6863848992e+02 -9.1013631875e-02
+4.0971942358e-04 -1.1070054793e-06 +8.9713170002e-05 +1.1725230270e-06 -4.9489298072e+02 +6.5030599244e-02
+8.5246212298e-04 +1.8489553144e-05 +1.0273372947e-03 -7.9883518755e-05 -4.3839390627e+02 +1.8011033228e-01
-7.8455040777e-04 -5.1581508523e-06 -3.0226237660e-04 -4.2461297946e-06 +4.5115377059e+01 +6.5922371955e-05
-8.7389475333e-04 +1.4236279463e-05 -4.3797055982e-04 +8.5230461862e-06 -8.3445423572e+02 +2.6941746247e-01
+1.7251943378e-03 +7.0821113987e-06 -5.1338949840e-04 +5.6841134753e-05 +3.7992024694e+02 +1.4635127534e-01
+3.5694854293e-03 -1.0121843073e-04 +2.0670179030e-03 -2.7471724197e-05 +6.6655247757e+02 +1.6793684534e-01
+9.6986860569e-04 -7.6968911822e-06 +1.5282422328e-03 -1.9911475356e-04 -4.0086338369e+02 -1.8199971231e-01
-1.6783023816e-03 +1.6887607051e-05 +2.6806778325e-04 -3.8155896310e-06 -3.7926944396e+02 +1.7115717953e-01
-1.6412044132e-03 -5.4424771288e-05 +5.2889937217e-04 +1.2827551904e-04 +7.1134899991e+02 -1.6231880833e-01
-1.1947720967e-03 -4.3738859604e-05 +7.4093603449e-04 -4.2263539881e-05 +5.4203223160e+02 -7.1017670773e-03
-3.1766648360e-04 +8.2672225998e-05 -2.4259139772e-04 +6.1188834687e-05 -1.3183471644e+02 -2.2214745265e-02
-5.5309986003e-04 +1.0420817663e-04 -8.9725128876e-04 +3.6229128030e-05 +8.2987360326e+01 -1.1192394585e-01
+2.7073738201e-03 -5.3271092062e-05 -3.6646110533e-03 +1.6208088083e-05 +4.7985741364e+02 -7.9844535384e-02
+8.1391716033e-04 -1.5044289407e-04 +3.4129894146e-04 +1.7748518190e-04 -1.2624837602e+03 +7.8117831950e-02
+1.9077480756e-03 +1.2159621258e-05 -1.8782797742e-05 -9.9638217105e-05 +2.8567018385e+02 -1.7428536542e-01
-8.7786017213e-04 +6.8283061414e-05 -1.2510571817e-03 -4.9087172894e-05 -3.4644234260e+02 +1.8693992059e-01
+2.3629502043e-04 +3.5063154849e-05 -4.1020535988e-04 +3.0329293023e-05 +5.6023070085e+02 -9.3988147437e-02
-4.3900677495e-03 -4.2393695607e-06 +9.3508315778e-04 -6.5015070532e-05 +7.9133469339e+02 -5.6429210872e-02
-8.7065603041e-04 +3.3434780910e-07 -6.8875534282e-04 +2.2839678843e-05 -1.9029452131e+00 -4.4967186316e-02
+1.0333441309e-03 -1.9405846743e-05 +1.6790272647e-03 -1.2398647844e-04 +2.1793646846e+02 -1.9536530607e-01
-5.5948734618e-04 +1.8713818517e-04 -1.2895015107e-04 -1.0447762471e-04 -8.2316421163e+02 +1.2342285861e-01
-8.7785399999e-04 +1.0680810481e-05 +7.8380987093e-04 -9.9433361313e-05 -1.4292716411e+02 +2.9884292747e-02
-7.3283510753e-05 -9.5716134778e-06 -2.5503930296e-04 +2.2617919042e-05 +1.8041128610e+02 -1.1893658125e-01
-2.5062486013e-04 +1.2063011910e-04 +6.8007469439e-04 -9.3822653220e-05 +4.5491222430e+02 +3.7782094826e-01
-1.6118886766e-04 +1.5057631387e-04 +6.5052801232e-04 +9.7166052974e-05 +4.2035673642e+02 -7.2787531979e-02
-5.2669192784e-04 +1.1811328763e-04 -1.1993231905e-03 -1.1924205586e-04 -1.9422374383e+02 -3.8924932478e-01
+5.5138455281e-04 -3.3448571311e-05 +1.5836737662e-03 -5.7070000041e-05 -3.6313868033e+02 -6.5462005858e-02
-3.1438779439e-03 +1.1652769337e-04 +1.8174295831e-03 -1.0664394554e-04 -5.7651573976e+01 +4.4490628304e-01
+5.4271251050e-04 -6.4060698117e-06 -1.3714916317e-03 +1.2650040758e-04 -3.4427798967e+02 +2.9374621782e-01
+6.3186151715e-05 +2.2189377650e-04 +7.4323385158e-04 -7.5147212969e-05 -2.4216434240e+02 -2.5896036510e-01
-1.0505526376e-03 -9.6060181466e-05 +3.0062112457e-03 -4.2359642969e-05 -5.0705794000e+02 +7.6482781661e-02
-6.0748272029e-04 +9.1923768103e-05 -1.9951563396e-03 -6.4547390453e-05 -4.3838364873e+02 -3.6978675328e-01
-1.6991706622e-03 +5.7898885702e-05 +1.3298603437e-03 +5.3052807337e-05 -5.3775026866e+02 -3.8574295315e-01
-1.7814807043e-03 +8.8587053693e-05 -1.1103238315e-03 +2.6921327024e-05 -6.6115831034e+02 -3.1777399476e-02
+6.7280133050e-04 -6.0326546249e-05 -4.2128423647e-04 +4.7775066488e-05 +4.4617320527e+02 +1.0391581265e-01
+1.1406084726e-03 +1.3744842067e-04 -1.4262168198e-04 -3.4550175154e-05 +1.3936225329e+02 -2.6593717211e-01
+1.7752737087e-03 +1.3132073346e-04 -2.0112367878e-03 +2.9228908644e-05 -1.5044906230e+02 +1.4026993416e-01
+9.7931827130e-04 -5.7371852989e-05 +9.0097279830e-04 -7.8871281976e-05 +2.9958022658e+02 +4.5193103361e-01
-1.3081502205e-03 +1.8931681612e-04 -4.3003292426e-05 +2.2591811998e-04 +3.9277729991e+02 +1.8412395298e-01
-1.0711910396e-03 -1.0406875032e-04 +2.6217407145e-03 +1.8391839755e-05 -1.0714274053e+03 +2.1567031250e-01
+4.7318089910e-04 -3.8039141237e-05 +2.7353663269e-04 +1.2021421764e-04 +5.9954052085e+02 +4.3840245068e-01
+2.3378471588e-03 +1.8895541337e-04 +1.2240591239e-03 +1.0576814169e-05 -7.8207586905e+01 -5.4974513971e-02
+1.6047902881e-04 +2.7703297264e-05 +1.0565472527e-03 -7.4505529991e-05 -6.1550808547e+02 +4.5224771525e-01
-1.2110653678e-03 -2.3958791167e-05 -5.8004569879e-04 +6.1805514857e-06 -3.5032204897e+02 -1.6992915115e-01
-3.3074274919e-04 +2.4264204854e-05 +5.2672858071e-04 +5.0616456605e-05 +2.1510846122e+02 -1.0889243598e-03
+3.3309921823e-04 +3.5370643776e-05 -2.4401399361e-03 -1.3927617550e-04 +1.1550204548e+03 -4.0352313930e-02
-2.3242633366e-03 +8.1531278605e-05 -1.4511966492e-03 +1.0684339791e-05 -2.5208006863e+02 +2.8221335525e-01
+2.2351820113e-03 -1.1408060443e-04 -2.6901223623e-03 -6.1137143729e-05 +7.1356376795e+02 +9.8719090490e-02
-1.8899642673e-05 -3.6919076893e-05 +1.6524742917e-04 -6.2905280510e-05 +7.5684021418e+02 -2.3899279458e-02
+3.4165386194e-04 +1.7268061366e-05 -1.7595132604e-04 -2.0096720472e-04 -4.6693219914e+02 -3.1296884032e-02
+8.2101589282e-04 -1.3084906592e-05 +1.5428127913e-04 +9.0466606896e-05 -3.8850128727e+02 +1.9056751324e-01
-3.9069911781e-05 +1.0458295876e-04 +3.1421680201e-04 +1.2807210112e-05 +1.8607148499e+02 -7.4342746254e-02
+8.9927505909e-04 -3.1671694967e-05 +9.1704322904e-04 +4.8133728883e-05 -1.9733868087e+02 +3.5677345202e-01
-1.5623420301e-03 +2.7636020062e-05 +8.0282496973e-04 -4.9148887340e-05 -6.7045894407e+01 +5.3594370742e-02
-2.5316923889e-04 +1.1860034591e-04 -2.4196806318e-03 -2.9828170800e-05 -4.3719382288e+02 +2.8837728526e-01
-1.1743277702e-03 +3.0765464220e-05 +1.0618503476e-04 -1.1881392597e-04 +2.3782260077e+02 -1.8490751570e-01
-2.3971617212e-03 +1.0357284731e-04 -2.2972445795e-03 +3.9147999917e-05 -7.4666346713e+01 +2.7522269108e-01
+6.4421808523e-04 +1.9837299238e-05 +3.2297683021e-04 +1.4624999758e-04 +6.6431958717e+02 +2.1027477056e-01
-1.2846254784e-03 -2.1763245208e-05 -2.2248882868e-03 -1.3872411695e-04 -1.1343090359e+03 -2.1510811534e-03
-2.9691884721e-04 -4.2894706729e-05 +3.1044849286e-03 -1.5725260220e-04 -4.9554884162e+02 +1.9628568425e-01
+3.8476830521e-04 -4.1397226118e-05 -5.6575351089e-04 -2.1060671928e-04 +2.4209552491e+02 -1.8945538413e-01
-4.0983074427e-04 +3.4571008984e-06 +8.8020525368e-04 +6.9803415513e-05 +9.6770317977e+02 +1.2484952239e-01
-1.1636215975e-03 -1.2776962406e-05 -5.9784294905e-04 -1.7793074124e-04 +7.8495796091e+02 -1.1366754199e-01
+1.6977448627e-03 -2.2848556793e-04 -2.9215444528e-03 -8.2593950178e-05 +4.1107453961e+02 -1.5472565064e-01
-1.5649360054e-03 +1.0868951844e-04 -3.8149384568e-04 +2.8964087846e-05 +2.5617293204e+02 -1.2156658572e-01
-2.6944758857e-03 -3.5211703399e-05 -1.3442313012e-03 +5.5974996438e-05 -1.0190748592e+03 +6.8973521904e-02
-7.6817796630e-04 -3.7734215356e-05 +2.1715892186e-04 -5.6294285050e-05 -7.1116289377e+01 -8.8298196710e-02
-2.3459040225e-04 -1.0501419307e-04 -2.8669804899e-04 -1.6684572812e-05 +2.3245306725e+02 +2.7634548220e-01
+1.8983469376e-04 -9.9083038822e-05 -4.3120881773e-04 -1.3103622908e-04 -2.8475273030e+01 -5.5971169695e-02
-3.6769510959e-03 +5.8982230999e-05 +3.6212271578e-04 -1.0205361352e-04 -5.9927737694e+02 -4.8466291719e-01
+3.8163908677e-03 +3.5860135512e-05 +8.4568975378e-04 +7.6776190791e-05 +3.1196297852e+02 +2.3864367887e-02
+3.8041724795e-04 +1.1208404530e-06 +1.6380615202e-04 +8.2247331426e-06 -2.4539673952e+02 -2.8294884814e-01
+4.1789245326e-04 +1.2349323003e-05 -2.6716010900e-04 -8.6552985295e-06 +2.9714838316e+02 +8.3438185216e-04
-8.8650427639e-04 +7.2259679511e-05 +9.4881661074e-04 +4.3864033327e-06 +6.8420869674e+02 -1.3877284041e-01
-2.1308069026e-04 -7.5224152252e-05 -1.0797156164e-04 +2.3636560384e-05 +6.0903061387e+02 +4.9243419859e-01
-5.6170896843e-04 -8.2594768380e-06 -4.2823317546e-04 +1.1490555677e-04 +4.5749600520e+02 -2.1374552827e-01
-2.0202047054e-03 -1.5611929936e-04 +7.5728693028e-04 +4.6832357627e-05 +4.5569994081e+02 -2.2197086421e-01
-1.9268132683e-04 -3.2820441265e-04 +1.0661881949e-03 -9.5313153974e-05 +1.1768408221e+02 +2.4828740603e-01
-1.8017048881e-04 +4.0230036702e-05 +1.6904881394e-03 -3.5584411453e-05 +1.7153090957e+02 +3.8106470367e-02
+3.4718300660e-04 +3.6831366291e-05 +5.0230041105e-04 -2.1328029013e-05 -5.8575396070e+01 -1.0369895422e-01
-1.7766106949e-03 -7.4043472210e-05 +2.6996301148e-03 +3.6507146447e-05 -5.5270915813e+02 +2.4220793488e-02
-2.4467296115e-03 +1.7345275605e-04 -3.3977741919e-04 +7.6736890128e-05 +2.3042847230e+02 +8.2494622556e-02
+1.0961596661e-03 -8.4163085860e-05 +2.7580329030e-04 -3.2466611321e-06 -1.5586204669e+02 +1.1006630446e-01
-2.4519979644e-03 -9.6487621063e-05 -2.0688116260e-03 +1.0413516760e-04 +6.5686608223e+02 -1.4429304961e-01
+4.0746110207e-04 +1.6260398759e-04 +1.0951548326e-03 +8.1186136925e-05 +4.2555244003e+02 -1.1405749030e-02
+1.1615131358e-03 +3.3943114628e-05 +9.3230446524e-04 -8.3521727583e-06 +1.7411323322e+01 -2.3609320454e-01
-7.9332733849e-04 -4.8513112313e-05 -1.4700284726e-03 -1.6626202094e-04 +7.8132570755e+02 +7.0924584460e-02
-8.9636801438e-04 +1.0093891944e-05 -9.7428624375e-05 -2.2561547068e-05 +5.1295208194e+00 +4.7588125704e-02
+8.0253019958e-05 +9.7160762281e-05 +1.3736109666e-04 +4.1843486035e-05 -5.6418690300e+02 +2.2365515313e-01
-7.3775821979e-04 -3.4091864280e-05 -6.6088140854e-04 -9.6945343822e-05 -1.3718419030e+02 +2.0778560449e-01
-3.7759462832e-05 +5.7191185908e-05 +6.5040877722e-04 +6.1517935795e-05 +1.5823003523e+02 -2.7198020189e-01
