SDDS1
! Define colums:
&column name=x, type=double, units=m, description=NULL, &end
&column name=xp, type=double, units=NULL, description=NULL, &end
&column name=y, type=double, units=m, description=NULL, &end
&column name=yp, type=double, units=NULL, description=NULL, &end
&column name=ds, type=double, units=m, description=NULL, &end
&column name=dp/p, type=double, units=NULL, description=NULL, &end
!Declare ASCII data and end the header
&data mode=ascii, &end
10000
+6.6442408447e-05 -3.7669775207e-06 +2.5342155411e-05 +4.4421331659e-06 -1.0083793070e+02 +4.5854637736e-02
-4.5669879487e-04 -3.0621007252e-05 -2.9841535952e-03 +1.4128324581e-04 +6.0810003681e+02 -8.3163536576e-02
-1.7902927560e-03 +4.4818125847e-05 -3.0878309510e-04 +8.3735773912e-05 -2.6690775322e+02 +3.8597898137e-02
-3.1618536374e-05 +1.0256162999e-05 -6.1440517754e-04 -5.7563335626e-06 +1.0015263253e+02 +3.6163945503e-02
+1.3611610390e-03 +1.2494582242e-04 -1.9701334341e-03 -1.3048842633e-04 -1.1281970067e+03 -2.1217606681e-02
+4.5788719740e-04 +1.0429036893e-04 +2.8695111792e-04 -2.3658713002e-04 +3.8835587909e+02 +2.9273726208e-01
-3.9577119865e-03 +7.3968915210e-05 +1.2095697125e-03 -1.0685380280e-04 -5.1951742312e+02 -2.1937405747e-01
+3.2099101027e-03 -1.0516448263e-04 +3.0355040177e-03 -1.6491460107e-05 +3.7657264762e+02 -3.5499897072e-02
+5.1773895472e-04 +5.9383097777e-05 -3.7543072313e-04 +4.8745358093e-05 +1.3372565827e+02 +2.5137398861e-01
-7.1014076313e-04 +7.5457123019e-05 -2.7905357528e-04 +4.7612689379e-05 +2.3112745274e+02 -3.6434928049e-02
-2.4881070063e-03 -3.1282756996e-05 +3.2161011126e-04 -1.3010366528e-04 +2.8988913183e+02 -3.2202860879e-02
-1.6782557509e-03 +1.3908281472e-04 -1.5210829139e-04 +1.6922532751e-05 -5.1547127553e+02 +3.4050910259e-01
-3.6745936672e-03 +1.8071400088e-05 +6.1599143503e-04 -5.5633477811e-05 -6.7865455973e+02 +2.0860572187e-01
+1.5636480352e-03 +1.8417013702e-04 +7.1565850711e-04 -3.0391455307e-05 -2.1905133447e+02 -1.7337121835e-01
-8.7822946196e-04 +1.2904349220e-04 -3.5425871845e-03 -1.0788724723e-04 -2.6448964971e+02 +1.7509600729e-01
-1.1640503088e-03 -7.9180066080e-05 +1.9297299409e-04 +7.7080566260e-05 +5.7565610813e+02 -1.9344801394e-01
+8.8156791928e-04 +8.3362401213e-05 -1.6635158470e-03 -1.4760738731e-04 +1.2675323070e+01 +6.5413522969e-02
+1.1422318364e-03 +1.0384450596e-04 +3.2034881611e-04 +2.9327254478e-05 +1.3173782422e+02 -1.0801248799e-01
-1.2762465799e-04 -4.0306437098e-05 +6.5154388377e-07 -2.0061081516e-09 -8.5238073945e+01 +3.0393537491e-02
+2.8005666371e-03 +3.4151459764e-05 +2.2643920054e-04 +3.0351845396e-05 -2.2700197220e+02 -6.9515777824e-02
-4.0606617549e-04 -6.9323464483e-05 +5.3711628798e-04 +1.2056570866e-04 -1.6472189367e+02 -6.9977704481e-02
-1.5115240456e-03 -5.9024412215e-05 +2.2521427354e-03 -4.5140589188e-05 -2.3098172900e+01 -4.7765232805e-01
+2.4380497848e-03 +1.8066928913e-04 -2.2132289260e-03 -5.6066687404e-05 +5.5836753803e+02 +1.8103082141e-01
-2.7292093425e-03 -2.7798021676e-05 +1.7932933522e-03 -1.9168012741e-06 +7.8656634932e+02 -7.0569195799e-02
-1.4297963834e-03 -1.3289124672e-04 +2.7195311644e-04 -1.0508817869e-04 +9.2314068916e+02 +3.6054988135e-01
+1.4156371440e-03 -7.6724695800e-05 -2.4802987652e-03 -1.7582915629e-05 +3.0724573722e+02 +1.8641178309e-01
+1.7875472569e-05 +4.8324285567e-05 +7.7214332351e-04 +3.7215985476e-05 -5.2622079214e+01 -5.3189569533e-02
-4.5129850981e-04 +1.2359780511e-05 -8.6749697526e-04 -3.6320012821e-05 +2.4971955174e+02 +1.8098145558e-01
-2.3342203384e-05 +1.2990241704e-04 +8.0042116807e-04 -3.9707136498e-05 -5.2444680190e+02 -2.6262443878e-02
+3.3056026925e-04 -9.9355690231e-05 +9.2762842798e-04 +2.7538879690e-05 +3.8670764908e+02 +3.4075373434e-01
+1.7822265810e-05 +9.6627842423e-06 +1.0262280206e-04 -1.2251764416e-04 +1.9217618225e+02 -1.2811863328e-01
+2.0970040007e-03 -1.4258704903e-04 +2.1513695653e-03 -4.6733815391e-05 -6.0448647925e+02 +1.3554651223e-01
+2.5462618577e-03 -8.9716077081e-05 -4.4633576649e-04 +5.1459912261e-05 -9.0176240181e+02 +7.0433638393e-02
+1.1321283567e-03 -1.7270107687e-05 +1.7810459430e-03 -8.5995969069e-05 +3.0175289429e+02 -2.9424275916e-01
-8.5880966000e-04 +2.7758141228e-05 -1.7131299512e-03 +5.3952755642e-05 +9.3023909100e+02 -2.5750699060e-01
+2.1462554576e-04 +1.0266028832e-05 +2.6866989920e-04 -1.1137462529e-04 +3.9806631798e+02 -6.3816582041e-02
-1.0354448881e-03 -3.7629895336e-05 +6.2385318301e-04 +1.5145950731e-04 +3.3181051724e+02 +2.8810065249e-01
+1.8681741166e-03 +1.8436751624e-05 +1.7230423508e-03 +5.1411092099e-05 -3.8340239036e+02 -8.4974334912e-02
+7.5054844087e-04 -1.2698814076e-04 -2.6411436230e-03 +5.4061861049e-05 +9.4788279164e+02 -1.4957790403e-01
-3.1302257678e-03 +6.5486120783e-07 -3.2371854896e-04 +3.3619225276e-04 +1.9321029927e+02 +1.5358750067e-01
-4.4448452761e-04 -1.1698395480e-04 -4.7842529730e-04 +6.6922885757e-05 -1.8403271047e+02 -1.7615188314e-01
+2.3159198033e-03 +1.3783946357e-04 -3.3838169811e-03 -8.4456179013e-05 -4.4494557059e+02 +3.2161012357e-01
+5.3354489376e-04 +8.3938656940e-05 +1.0572448314e-03 -1.1219726093e-04 +2.0801948425e+02 -3.5222821854e-01
-6.3944351913e-04 +7.0717149889e-05 -7.7236901160e-04 -5.6770243942e-05 -5.5839134856e+02 -2.0213129658e-01
-1.2890531828e-03 +1.3378354602e-04 -1.2996995422e-04 +1.1436061441e-04 +9.6587342669e+01 -3.2368801683e-01
+1.4077815612e-04 +5.5580736534e-05 -1.1600746641e-04 -1.0428831791e-04 +6.9626117682e+02 +1.1816976251e-01
-2.8693034566e-04 +6.1893311893e-05 -1.4685945972e-03 +7.0952760868e-06 -2.4180722607e+02 +1.8992570658e-01
-9.9974223486e-04 -4.4794976726e-05 +5.1529823243e-05 +1.6751197465e-04 -4.1603379675e+02 +1.8049479654e-01
-7.0591315784e-04 +1.4419315333e-05 -2.8334612594e-04 +5.5149453027e-05 -1.5383715868e+02 +1.4799369031e-02
-1.1328444497e-03 +4.7344798783e-05 +1.1594821724e-03 +7.0305633653e-05 -8.3403831083e+02 +8.4591142875e-02
-4.6937589608e-04 -1.6819619149e-07 -7.7545312762e-04 -7.0902561464e-06 -1.2794685279e+02 -2.9759438302e-02
+9.0904151453e-04 -9.0668687437e-05 -2.3736162319e-03 +2.6645782867e-05 -1.2173276707e+02 +7.0755918227e-02
-1.7602860374e-04 -5.0257297017e-05 +3.5540906749e-04 +1.5610350428e-05 +1.2743580099e+03 +1.4113188383e-01
-6.8651665765e-04 +7.9159036976e-05 -1.2981317213e-03 +6.1253092773e-05 +1.3136113491e+01 -3.7768952842e-01
-6.7528800174e-04 +7.1722287427e-05 -3.8025216769e-03 +7.4841848544e-05 -3.5938807276e+01 +1.1463173314e-01
-2.3631611412e-04 +9.5414581528e-07 +4.5281764118e-05 -6.6127239421e-07 +2.2293906994e+02 +7.6013680088e-03
-1.8573550515e-03 -7.4637781896e-05 -6.7536654561e-04 +4.1683146349e-05 +9.8144179697e+01 +1.3315959491e-01
-9.3737248689e-04 -1.1941968411e-04 +1.5239556654e-03 +1.1541535432e-05 -9.2062037656e+02 -1.7005864488e-01
+1.8237187079e-03 -4.0447770347e-05 -3.4789660420e-04 -1.1024442792e-05 +8.7799013449e+02 +2.5299110954e-01
-3.2573578830e-04 -2.0392040109e-05 +6.0839586931e-04 +1.0862533166e-04 +3.8011482389e+02 +1.6117507047e-01
-3.2802515378e-04 -7.9478082847e-05 +2.9270038091e-04 +3.3067758087e-05 -2.7772290905e+02 +2.8609918262e-01
+9.0511151813e-04 -8.2685803179e-05 +4.2055208462e-04 +2.5334970353e-05 -4.6015469469e+02 -2.0778353884e-01
+9.2978545791e-04 -3.1618550722e-04 +1.4594691555e-03 -1.0624781828e-04 -4.3861768859e+02 +1.6542952489e-01
-1.4415420218e-03 -1.5462771454e-04 -6.2964091363e-04 +6.9015461038e-05 +6.5677991064e+01 +5.0222374318e-01
-2.2020292932e-03 +8.3090052500e-05 +1.2080110326e-04 +1.8743197826e-05 -6.6859867141e+02 +3.3825197397e-02
+4.7793102281e-04 +6.0174973082e-05 -1.5054156112e-03 +6.8885869314e-05 +5.9249475623e+02 -1.7126496866e-01
-8.7247587851e-04 -2.1171045060e-04 +8.1763621019e-04 +7.8869117047e-05 +2.5052887584e+02 -4.6105395505e-01
