SDDS1
! Define colums:
&column name=x, type=double, units=m, description=NULL, &end
&column name=xp, type=double, units=NULL, description=NULL, &end
&column name=y, type=double, units=m, description=NULL, &end
&column name=yp, type=double, units=NULL, description=NULL, &end
&column name=ds, type=double, units=m, description=NULL, &end
&column name=dp/p, type=double, units=NULL, description=NULL, &end
!Declare ASCII data and end the header
&data mode=ascii, &end
10000
-1.2010695754e-03 +8.0140897290e-05 +4.0770158248e-03 -1.0962523066e-04 -1.1652137163e+00 -2.4356768552e-04
-1.7780336383e-03 +8.2080075238e-05 -6.8133873057e-04 -2.1601184300e-04 -1.0617639422e+01 +3.0980288222e-04
-1.4972625787e-03 -2.7630718116e-04 -2.1175388368e-03 +1.2975837969e-04 -1.7464893080e+00 -3.6066209276e-04
+6.1990550004e-03 +1.3177580220e-04 -1.2878863447e-03 +3.2134312922e-05 -7.3256356224e+00 -2.9150051584e-04
+2.2846223675e-04 +1.3509821425e-04 -1.7512933230e-03 +7.4926548761e-05 -1.6558504171e+01 +4.8126765676e-04
+9.9520736307e-04 -3.6396480386e-06 +4.6405468184e-04 +1.8916772633e-04 +6.8310575681e+00 -3.7888855095e-04
-2.8903985867e-03 -1.2278727707e-04 -3.1192373602e-03 -6.2217603243e-05 +2.4792367308e+01 +3.4396647776e-04
-6.4517019773e-04 +2.5736394494e-04 -6.3787314530e-04 -1.7435156737e-04 -1.0031001317e+01 -6.3904436540e-04
+2.7557920854e-03 -5.7413048571e-05 -5.8159872367e-03 -1.1383723512e-04 -7.3124980712e+00 -3.9633708084e-04
+2.8538026967e-03 -9.9138174374e-05 +1.5107475503e-03 -2.7265389280e-04 +3.4701395133e+00 +2.7429037002e-04
+3.3731941278e-03 -3.5448629422e-05 +1.7799924342e-03 +1.1868559397e-04 +1.7602122781e+01 -5.8551412475e-04
+2.1269050767e-03 +2.5046121142e-04 +2.6781873121e-04 -2.6696270767e-05 -4.5160244701e+01 -2.7935959984e-04
+6.1096195193e-04 +7.6552450589e-05 +2.0914626793e-03 +1.4134009322e-04 -2.1149634723e+01 -3.1347433081e-04
+6.3032653360e-04 +3.1749591958e-04 +3.0171320578e-03 -2.2595160556e-04 +1.4006840196e+01 -3.7655840935e-04
-1.9360910587e-03 -2.1783061090e-04 +3.4968268988e-03 +1.1538169908e-04 +2.3970846278e+01 -2.0661071736e-04
-1.2438177148e-03 +1.4037818797e-04 +8.4604688545e-04 +5.0408102451e-05 +1.4531831697e+01 +8.9890421949e-05
+2.5374485849e-03 +7.3961148668e-05 -3.3779661647e-03 -7.1900004225e-05 -8.3956710109e-01 +9.1312646580e-04
-1.2254459139e-04 +1.8936564760e-04 +1.2517545857e-04 -1.4289808382e-04 +1.0201785118e+01 -6.0423776157e-05
+1.9345175137e-03 +9.0251059450e-05 +1.8393130845e-03 -2.6218588673e-04 -1.2455066759e+01 -4.3493117657e-04
-2.7516373029e-03 +5.5227036985e-05 +9.3636657187e-04 +2.2579277938e-05 +8.1558894542e+00 +6.6174916641e-04
+5.6364411884e-04 -1.5483220216e-04 -1.6526616952e-03 +1.3908526250e-04 -1.4802502941e+01 +5.9940136889e-04
+1.9178341756e-04 +1.1523276777e-04 -2.8563036664e-03 +1.4479335425e-04 -1.0579428888e+01 -6.7651745255e-04
-2.4364204312e-03 +2.5431564012e-05 -3.4085004830e-03 -3.6346662884e-04 +1.9585704569e+01 +1.0548255073e-04
+2.7012824036e-03 +8.2155058646e-05 -6.0005292408e-04 -3.0351867055e-04 +1.8502535413e+01 +3.9288169570e-05
-4.9282742633e-03 +1.2873937238e-04 +4.0799486540e-04 -2.0665697244e-04 -6.1869423446e+01 +7.0816205730e-04
-2.3307474811e-03 -2.2296263266e-04 +2.1734583116e-03 -2.5043388959e-04 +2.6494952148e+01 +8.3567875537e-04
-2.1061251957e-03 +1.3632737891e-04 -3.7937558683e-03 +1.5251201253e-04 -7.1347333407e+00 -3.7126403251e-04
-2.8239962189e-03 -1.7860093085e-04 +8.3838053196e-04 -3.3162382406e-04 -1.3534578685e+01 +3.8167333741e-05
-2.5988619129e-03 -1.3011907027e-04 +5.1487505362e-03 +2.6578919254e-04 -1.1732142696e+01 +8.3810744573e-04
-1.8405135494e-03 +5.9227652013e-06 +7.7715601629e-04 -7.4076166049e-05 +2.9096393052e+01 -3.4574850183e-04
-3.3830922901e-03 +1.0849042679e-04 -3.4422040367e-04 -9.9670724382e-07 -1.9444465654e+01 +4.5329363486e-04
-5.4688116053e-03 -1.6740291709e-05 +4.4197348101e-04 +5.4881827188e-05 +6.8857986073e+00 +1.1422487420e-04
+4.6791679356e-03 -1.9969584942e-04 +3.4692240223e-03 +9.8262814901e-05 -5.7789830269e+00 -1.8141326754e-04
+1.1017126281e-03 +2.0731501430e-05 -1.1984897011e-03 -2.0788747379e-04 +1.8270465180e+01 +2.7765536674e-04
+4.5144170152e-03 +4.1260839523e-05 -2.8920600237e-04 +2.0841974225e-04 -1.6724318892e+01 +5.9858103814e-04
+1.6077847311e-03 +1.7766447638e-04 +2.0438523375e-03 -1.8936682063e-04 -7.7554335106e-01 +7.8541072569e-05
+2.1609865270e-03 -2.9085302256e-05 -2.7141840099e-03 +2.3782956407e-04 +1.0540457624e+01 -9.2791571846e-05
+2.1713392539e-03 -9.1697780072e-05 +4.1727368616e-03 -1.3438016409e-04 -9.3663806826e+00 +6.2080224673e-05
+7.6663145003e-04 -2.5557235103e-04 -1.6881467295e-03 +7.8877573372e-05 -4.2331699770e+00 +4.0881471471e-04
+1.7958314223e-03 +1.3468094376e-05 -1.2389478078e-03 +6.9592847862e-05 +5.3226882388e+00 -1.7529047775e-04
-1.8958503864e-03 -2.3720686297e-04 -4.2535305988e-03 -4.7369992563e-04 -2.6167158689e+00 +6.4179240014e-04
-2.1501906387e-04 -1.8658383438e-04 +5.6299849563e-04 +2.0287764205e-04 -9.6364153101e+00 -2.0628966616e-05
+1.1513012999e-03 -7.3853152976e-05 -6.2427879218e-03 -1.0271422230e-04 +9.6612960763e+00 +3.8563484712e-04
+3.3153537904e-04 +1.3697373968e-04 -3.0683549073e-03 -1.6384468972e-04 +2.2225240254e+00 +3.0928776603e-04
-8.0313667036e-04 -1.7799871243e-04 +5.1288323997e-03 +4.8439326389e-05 -1.3854139709e+01 -3.5060549281e-04
-6.6466717923e-04 +1.0497002469e-05 +6.1734240613e-05 -2.3773916785e-05 -3.4308964355e-01 -1.6954835876e-04
-2.5104038506e-03 +4.4306641707e-05 -2.9000585574e-03 -2.8509568074e-04 +7.9439733709e-01 -5.0032694315e-04
-1.3802224636e-03 -4.7400864132e-04 +1.4640225754e-03 -1.2264139575e-05 -2.9154484678e+00 -1.3600526013e-04
-4.9631639549e-03 +2.5513357796e-04 -1.4365615394e-04 +2.1146002259e-04 -3.7980484113e+01 +4.8579966084e-04
-5.7565196126e-03 -9.6717015411e-05 +2.3172011470e-03 +8.4385787816e-05 -3.4630854724e+00 -1.2912260792e-04
+2.2994976274e-03 +1.2158187741e-04 +4.2303864488e-04 +1.0830924106e-04 -1.5882170620e+01 -2.8653212343e-04
+4.5448754017e-03 -1.0521275376e-05 -2.4314425820e-03 -8.8327826846e-05 +2.2880934187e+01 +5.6547972334e-04
+6.1468650759e-03 -3.7870690591e-04 -1.2453318492e-03 +5.6527328675e-05 -1.2869088414e-01 +5.1223724829e-04
+1.6194896593e-03 +1.3081401384e-04 +5.0212152592e-04 -1.3279002536e-04 +1.4262165676e+01 -2.4398170065e-04
-8.3018261063e-04 -1.3373953836e-05 -1.7269410629e-03 +6.7718517259e-05 +1.1811131732e+01 -4.1467351629e-04
-5.3286709578e-03 +3.2817305513e-05 -2.5426308005e-03 -5.8834202662e-05 +1.5808707884e+01 -1.0519690972e-04
-3.7363796309e-03 +6.8346536175e-05 +1.9167676696e-03 +3.3497764771e-04 -1.2944886391e+01 +2.8644512780e-04
-9.8266916111e-04 +1.2101183220e-05 +1.5402437258e-03 -4.1999244680e-05 -7.9126753114e+00 -2.2875083651e-04
+1.4999018683e-04 -1.1134177318e-04 +2.8744450820e-03 +1.9252171797e-04 +3.8270579256e+01 +2.9485626322e-04
-4.5569131643e-03 +5.5596161798e-05 -3.7638758640e-03 -9.6308708056e-08 -1.3986506818e+01 -3.8296326179e-04
-3.7868346458e-03 +2.2681921848e-04 +8.2817909290e-04 +7.6367507990e-05 +5.4583559177e+00 +2.8153996362e-04
-3.6169872667e-03 +1.4235513485e-04 -5.4088052786e-04 -6.3698561906e-05 -1.7080812157e+01 -2.6152836745e-04
-6.3310119896e-05 -1.9660882168e-04 +1.5824621716e-03 -1.6621536065e-06 +4.1969329421e+01 +1.6944778217e-03
-1.3230980013e-03 -5.1109065830e-04 -3.2189617036e-03 -1.1647088446e-04 -5.4955612691e+00 +7.4446916329e-05
-2.1780042958e-04 -2.2236676478e-05 +5.7696636154e-03 +9.0602561135e-05 -3.6572874567e+01 +1.6055177786e-04
+1.3261380489e-03 -1.1851597402e-04 -1.6644853676e-04 -3.2077469603e-04 -2.7494778900e+01 -3.8776088737e-04
-1.1853064757e-03 -1.7675883769e-05 +7.3647407845e-04 -1.1001563961e-04 +2.4617834036e+00 -1.8003712470e-04
