SDDS1
! Define colums:
&column name=x, type=double, units=m, description=NULL, &end
&column name=xp, type=double, units=NULL, description=NULL, &end
&column name=y, type=double, units=m, description=NULL, &end
&column name=yp, type=double, units=NULL, description=NULL, &end
&column name=ds, type=double, units=m, description=NULL, &end
&column name=dp/p, type=double, units=NULL, description=NULL, &end
!Declare ASCII data and end the header
&data mode=ascii, &end
10000
+3.2918478053e-03 +1.0871507383e-04 +3.0447827266e-03 -2.0364473752e-04 +2.2342736277e+01 +2.7224491769e-04
+3.2268582300e-04 -4.4430566772e-04 +1.3709251656e-03 +1.1695938682e-04 +2.8197759592e+01 -4.1355275203e-04
-8.4578001276e-04 +1.8028572587e-04 -3.2222038508e-03 -2.0103062971e-04 -3.4258172050e+01 -1.7860704767e-04
+1.1602683307e-03 +6.4278442938e-05 +5.0834412026e-03 -1.3905852824e-04 +1.1500303267e+01 -1.6625082100e-05
+3.4079806619e-03 -1.4713620517e-04 +3.2461294125e-03 -7.9802481636e-05 +3.5921393666e+01 -4.1873034388e-04
-8.4597985315e-04 +6.7741679743e-05 +1.2327405230e-03 -1.7986749130e-05 -5.6381766919e+00 +2.9286425946e-04
-2.6280798313e-03 +2.4552269986e-04 +2.8130299454e-03 -1.4771896989e-04 -2.4454426389e+00 +5.7793492624e-04
+8.1987354518e-04 +1.2467346444e-04 +6.9749985917e-04 -2.0442657915e-04 +2.5103639928e+01 +2.3382737836e-04
+1.6188044321e-03 -1.4716660270e-04 +5.9877621190e-03 +8.5114255178e-05 -3.4077946219e+00 -3.1394922431e-04
-6.5102523964e-04 -6.2020130951e-06 -9.6395995511e-04 -2.0939144387e-04 -1.1702952227e+01 +7.4824878448e-04
-1.7273598539e-03 -1.8151955448e-04 -1.8618484091e-03 -2.5033871797e-04 +3.7985906398e+00 -2.6074472463e-04
+2.1354183538e-03 +1.1711910794e-04 -1.3523340558e-05 -1.0878924334e-04 +9.9640439527e+00 +5.8562623225e-05
+2.1123415356e-03 +4.3429602674e-05 +6.7626389408e-04 -5.2879069901e-05 -2.4442675517e+00 +2.3359763865e-04
+3.5893977030e-04 +4.8314163927e-05 +1.8706879648e-03 +1.4318760854e-06 +1.2455957707e+01 -6.1303499017e-04
+2.1724855207e-03 -1.8806652717e-04 +6.6572389027e-05 -7.3734186699e-05 -4.5516998476e+00 +1.9235239953e-04
-4.0790381579e-03 -1.3011812169e-04 -5.5063304237e-03 -1.5220748464e-05 -1.1280527148e+01 +1.9067378198e-05
+2.7070977962e-03 -2.5212249002e-04 +2.4820439656e-03 -1.0585051643e-05 +1.9310365202e+01 +2.0488395546e-04
-4.8751542141e-03 +1.1526216257e-04 -2.8323311120e-04 +1.0077415679e-04 -9.2774519383e+00 -5.7769652808e-05
-1.7287974953e-03 +1.2998285015e-04 +3.9933243125e-04 +1.1130392900e-04 -5.0350415674e+01 -1.1302475578e-04
-1.8410637329e-03 -2.6767227842e-04 -4.6206952662e-04 +1.2153386762e-04 -6.3481561531e+00 -8.8738158769e-05
+7.7184064039e-03 +1.2212656445e-04 -1.5492279571e-03 +8.0999181534e-06 -1.6690648140e+01 -2.0579369758e-04
+1.7868837114e-03 -1.5306626084e-04 +5.7946849974e-04 +1.7344939583e-04 -2.2134552845e+01 +2.7438746716e-04
+4.3545285454e-03 -1.4878879502e-04 +1.6213673309e-03 +1.0767277501e-04 -6.5182463016e+00 -2.4437361509e-05
+6.5877907420e-04 +2.5566889099e-04 +1.2193328516e-03 +1.2053975578e-04 +2.4334588919e+00 +5.2173459257e-04
+2.8747238967e-03 +2.0597529123e-04 -9.7937841127e-04 +1.2132181189e-04 -8.0767958932e+00 +3.7636770966e-04
-1.5141508678e-03 +3.0980718301e-05 +1.5854763238e-03 -1.5138329356e-04 -6.0270588709e+00 -9.6072347943e-05
+3.5565048745e-04 -1.2487182981e-04 +1.9915227943e-03 -2.5246546238e-04 -2.1554207574e+01 -1.9078348051e-04
-2.2352233003e-03 +7.2513939932e-05 -8.0121661414e-04 -4.6023158473e-05 -2.4903758770e+01 +2.6223523229e-04
+4.8676655182e-03 -5.2861983251e-05 -2.2399555088e-03 -6.1098894468e-05 -1.0530193066e+01 -3.1901743722e-04
+2.4641958503e-03 -3.6238319892e-05 +4.6659547179e-03 -1.5756627470e-04 +2.2645466895e+01 -4.7108592029e-04
+2.5612276083e-03 -1.8671541089e-04 -2.3395598949e-03 -1.1310321426e-05 +1.1937209369e+01 +2.0418128203e-05
-2.4051723577e-03 +3.0302307607e-05 +4.8785206341e-04 +7.8111097409e-05 -2.4933944941e+01 -1.0712424881e-04
+4.4187383677e-03 -2.7476874067e-06 -2.2658783598e-03 -8.4662372731e-05 +1.5576527210e+01 +2.4446494677e-04
-6.2954745496e-03 +9.4019956070e-05 -2.2862885819e-03 -1.5986584099e-04 +7.6411839527e+00 -2.3589749892e-04
-1.0809891797e-03 -3.4677427056e-04 -2.2905486434e-03 +1.3275184450e-04 -1.7190558965e+01 +2.3080610747e-04
+1.3808429458e-03 +1.9549701767e-04 +3.0427464577e-03 -6.6120865943e-05 -2.8330667856e+01 +1.7033807087e-04
-7.2565425155e-04 +6.3427749408e-05 -1.9153662134e-04 +9.3927637494e-05 -1.3557487198e+01 -4.6747709955e-04
+3.6760089025e-04 -2.0909716191e-04 +2.5442779760e-03 -1.6149181285e-04 +2.1930355949e+01 -2.0777566906e-04
-3.3291954920e-03 -1.8036828882e-05 +5.3446617103e-03 -1.0071284763e-05 -1.7555765507e+01 +3.9458718614e-04
-1.3880811527e-04 -3.0602058506e-05 -1.5739367893e-03 +1.3019018127e-04 -2.8069320140e+01 -1.0997382311e-04
-3.2531976487e-03 +3.0988761332e-04 -1.3496792093e-03 -5.6821432296e-05 +1.9008400243e+01 +9.6917082047e-05
-1.7048884175e-03 +6.4969925935e-05 +2.1595484110e-03 +2.5037775833e-04 -9.4554518066e+00 +6.1833847191e-04
+5.2174200954e-04 +2.5334203523e-04 -3.0788756824e-03 +6.3481706030e-05 -2.8845590038e+00 -4.4470939589e-04
+5.1414698974e-04 +1.9014044324e-05 -1.5591738533e-03 +5.7482771196e-05 +6.1345016179e+00 +5.4243105543e-04
+6.0497120986e-03 +1.3416948886e-04 +1.5039360121e-03 +1.6891325548e-04 -2.2109730840e+01 +9.6759407720e-05
-1.1724830455e-03 -9.7519426755e-05 -3.0492911488e-03 -2.2342466052e-05 -5.0226401404e+00 +1.4598291940e-04
+1.0389595291e-03 -1.0422891556e-04 +1.7790751587e-05 +2.8129479034e-04 +8.2619262968e+00 +1.2352836036e-05
-2.3940354448e-03 -1.5528563349e-04 -2.2979175512e-03 -2.2438078110e-04 -7.9399467775e+00 -4.0438331306e-04
+3.1508503004e-04 +2.7740752917e-04 -1.1126918435e-03 +1.6731397990e-04 +3.5031541563e+00 -1.7594089290e-04
+1.4429398587e-03 +1.7153537621e-04 -3.0940622685e-03 +5.5866315858e-06 -3.1614142876e+00 +1.9270119102e-04
+5.6650694907e-04 +1.2291749904e-04 +1.1610736703e-03 -2.2313186174e-06 -7.0018889387e+00 +2.6279450990e-04
-1.1221265001e-04 -1.3791916352e-04 -1.2733381547e-03 -1.2513256283e-04 +1.9820057469e+01 -3.2428634812e-04
+1.1104636639e-03 -1.4840138871e-04 -6.3406750040e-04 -8.4744333806e-05 +2.8231169151e+00 -4.2143166431e-04
-3.6549485343e-04 +1.8544136239e-04 -1.1947773503e-03 +2.7088859499e-04 -2.7906372106e+01 +1.3818175039e-04
-5.8707097667e-03 +2.7367567242e-04 +3.8391177478e-03 +1.2888617947e-04 +3.7838810306e+01 -2.1589804700e-05
+1.1933550567e-03 -2.5316003497e-06 +2.7950958429e-03 -1.6177662690e-04 +4.4631216479e-01 +6.2265465719e-04
+2.0556483486e-04 -2.3033208465e-04 +4.4996063759e-03 -3.8171276696e-04 -5.1395431991e+01 +3.9955860763e-04
+3.9911622481e-03 +1.6862304065e-04 -1.1301692426e-03 -1.2968734511e-04 -5.0745019917e+01 +4.3366199500e-05
+2.7412130226e-03 +1.0940005128e-04 +1.7348323280e-03 +1.0688078153e-04 -2.8885504309e+01 +1.6245546478e-04
+3.3558673993e-03 +2.7055990504e-04 -2.2307933288e-03 +3.9436561413e-04 +5.4732077782e+00 -2.9819829078e-05
+1.4683927410e-03 +2.8634395898e-04 +3.0459803967e-03 +1.3146997440e-04 -2.2483550945e+01 -5.6995674732e-05
+2.2251397234e-04 +2.0429084795e-04 +1.5311595396e-04 -8.0749304684e-06 -5.8800276351e+00 -3.7322465550e-04
+2.8082662272e-03 +1.6368340098e-04 -1.3076415676e-03 +7.2679818329e-05 -2.3099472520e+01 +4.5728311584e-04
+1.7752665830e-03 -6.5802150189e-05 +2.3069154102e-03 -4.0633280300e-05 -3.7521707500e+01 -3.2029405599e-04
-1.4158605244e-03 -7.9023270067e-05 -8.3994298757e-04 -3.0495009391e-04 +7.9264577480e+00 +6.1021181063e-05
-2.2545762281e-03 -4.6666530249e-05 +1.9420803317e-03 -3.1883861195e-05 +7.9657610811e+00 -6.5847740664e-05
-4.8194129392e-03 +1.0267504510e-04 +1.6479345835e-03 +2.8594467530e-05 -6.0422684379e+00 +3.3056132228e-04
